0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:24:26 +0100] "GET /dst/css/progetto.css HTTP/1.1" 200 912
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:24:36 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 543
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:24:36 +0100] "GET /dst/css/progetto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:24:37 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 543
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:24:37 +0100] "GET /dst/css/progetto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:24:38 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 543
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:24:38 +0100] "GET /dst/css/progetto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:24:38 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 543
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:24:38 +0100] "GET /dst/css/progetto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:24:43 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 543
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:24:43 +0100] "GET /dst/css/progetto.css HTTP/1.1" 200 898
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:25:03 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 543
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:25:03 +0100] "GET /dst/css/progetto.css HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:27:59 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 615
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:27:59 +0100] "GET /dst/css/progetto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:29:25 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 615
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:29:25 +0100] "GET /dst/css/progetto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:29:32 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 642
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:29:55 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 642
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:29:55 +0100] "GET /dst/css/progetto.css HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:29:58 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 642
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:29:58 +0100] "GET /dst/css/progetto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:30:35 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 642
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:30:35 +0100] "GET /dst/css/progetto.css HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:30:46 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 642
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:30:46 +0100] "GET /dst/css/progetto.css HTTP/1.1" 200 794
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:32:01 +0100] "GET /dst/introriserva.jsp HTTP/1.1" 200 642
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:32:01 +0100] "GET /dst/css/progetto.css HTTP/1.1" 200 862
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:32:48 +0100] "GET /dst/progettodiriserva.jsp?size=1 HTTP/1.1" 200 2064
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:32:48 +0100] "GET /dst/css/progetto1.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:32:58 +0100] "GET /dst/progettodiriserva.jsp?size=1 HTTP/1.1" 200 2064
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:32:58 +0100] "GET /dst/css/progetto1.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:32:59 +0100] "GET /dst/progettodiriserva.jsp?size=1 HTTP/1.1" 200 2064
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:32:59 +0100] "GET /dst/css/progetto1.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:33:00 +0100] "GET /dst/progettodiriserva.jsp?size=1 HTTP/1.1" 200 2064
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:33:00 +0100] "GET /dst/css/progetto1.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:33:00 +0100] "GET /dst/progettodiriserva.jsp?size=1 HTTP/1.1" 200 2064
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:33:00 +0100] "GET /dst/css/progetto1.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:33:05 +0100] "GET /dst/progettodiriserva.jsp?size=3 HTTP/1.1" 200 5386
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:33:15 +0100] "GET /dst/progettodiriserva.jsp?size4 HTTP/1.1" 500 2656
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:33:21 +0100] "GET /dst/progettodiriserva.jsp?size=4 HTTP/1.1" 200 7047
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:33:29 +0100] "GET /dst/progettodiriserva.jsp?size=5 HTTP/1.1" 200 8728
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:41:25 +0100] "GET /dst/progettodiriserva.jsp?size=5 HTTP/1.1" 200 8729
0:0:0:0:0:0:0:1 - - [02/Mar/2020:14:41:25 +0100] "GET /dst/css/progetto1.css HTTP/1.1" 304 -
